In,Node,Closeness,Betweeness,Sujeto,Posicion,Ensayo,Selection
1,Inferior image,0.027777777777777776,1,132,2,0,Real
0,Center review score,0.027777777777777776,0,132,2,0,Real
0,Superior price,0.027777777777777776,0,132,2,0,Real
1,Central star rating,0.023809523809523808,0,132,2,0,Real
1,Center Number of comments,0.023809523809523808,0,132,2,0,Real
1,Superior image,0.0625,1,132,2,1,Comentarios
2,Central image,0.05,0,132,2,1,Comentarios
0,Inferior image,0.0625,0,132,2,1,Comentarios
0,Superior price,0.07692307692307693,0,132,2,1,Comentarios
1,Superior location score,0.05,0,132,2,1,Comentarios
3,Superior image,0.1111111111111111,1,132,3,2,Comentarios
3,Central image,0.08333333333333333,0,132,3,2,Comentarios
2,Inferior image,0.08333333333333333,0,132,3,2,Comentarios
0,Center Number of comments,0.14285714285714285,0,132,3,2,Comentarios
4,Superior image,0.05,0,132,1,3,Comentarios
1,Central image,0.05,0,132,1,3,Comentarios
0,Inferior image,0.0625,0,132,1,3,Comentarios
1,Superior price,0.0625,0,132,1,3,Comentarios
1,Superior location score,0.05,0,132,1,3,Comentarios
2,Superior image,0.015625,1,132,2,4,Real
5,Central image,0.013888888888888888,0,132,2,4,Real
0,Inferior image,0.015625,0,132,2,4,Real
1,Superior review score,0.013888888888888888,0,132,2,4,Real
1,Superior Number of comments,0.013888888888888888,0,132,2,4,Real
0,Center Number of comments,0.015625,0,132,2,4,Real
0,Superior price,0.017543859649122806,0,132,2,4,Real
1,Superior star rating,0.013888888888888888,0,132,2,4,Real
1,Inferior Number of comments,0.013888888888888888,0,132,2,4,Real
1,Superior image,0.3333333333333333,1,132,2,5,Precio
3,Central image,0.3333333333333333,1,132,2,5,Precio
1,Inferior image,0.3333333333333333,1,132,2,5,Precio
2,Superior image,0.08333333333333333,0,132,3,6,Real
3,Central image,0.08333333333333333,0,132,3,6,Real
2,Inferior image,0.1111111111111111,0,132,3,6,Real
1,Center location score,0.08333333333333333,0,132,3,6,Real
3,Superior image,0.07692307692307693,0,132,1,7,Precio
3,Central image,0.0625,1,132,1,7,Precio
2,Inferior image,0.05,0,132,1,7,Precio
0,Superior price,0.0625,0,132,1,7,Precio
1,Center price,0.05,0,132,1,7,Precio
2,Superior image,0.05,0,132,2,8,Real
1,Central image,0.05,0,132,2,8,Real
0,Inferior image,0.0625,0,132,2,8,Real
0,Superior location score,0.0625,0,132,2,8,Real
1,Center review score,0.05,0,132,2,8,Real
3,Superior image,0.08333333333333333,0,132,2,9,Precio
1,Central image,0.1111111111111111,0,132,2,9,Precio
0,Superior review score,0.1111111111111111,0,132,2,9,Precio
1,Inferior image,0.08333333333333333,0,132,2,9,Precio
3,Superior image,0.05,0,132,2,10,Precio
3,Central image,0.05,0,132,2,10,Precio
1,Inferior image,0.05,0,132,2,10,Precio
0,Inferior Number of comments,0.0625,0,132,2,10,Precio
1,Center price,0.05,0,132,2,10,Precio
1,Superior image,0.16666666666666666,0,132,1,11,Comentarios
0,Central image,0.25,0,132,1,11,Comentarios
1,Inferior image,0.16666666666666666,0,132,1,11,Comentarios
2,Superior image,0.16666666666666666,0,132,1,12,Real
1,Central image,0.16666666666666666,0,132,1,12,Real
2,Inferior image,0.16666666666666666,0,132,1,12,Real
1,Superior image,0.0625,1,132,2,13,Comentarios
2,Central image,0.05,0,132,2,13,Comentarios
0,Inferior image,0.0625,0,132,2,13,Comentarios
0,Center price,0.07692307692307693,0,132,2,13,Comentarios
1,Center Number of comments,0.05,0,132,2,13,Comentarios
2,Superior image,0.16666666666666666,0,132,3,14,Real
1,Central image,0.16666666666666666,0,132,3,14,Real
1,Inferior image,0.25,0,132,3,14,Real
1,Superior image,0.3333333333333333,1,132,2,15,Real
1,Central image,0.3333333333333333,1,132,2,15,Real
1,Inferior image,0.3333333333333333,1,132,2,15,Real
2,Superior image,0.16666666666666666,0,132,1,16,Real
1,Central image,0.25,0,132,1,16,Real
1,Inferior image,0.16666666666666666,0,132,1,16,Real
2,Superior image,0.0625,1,132,3,17,Comentarios
0,Inferior image,0.0625,0,132,3,17,Comentarios
0,Center price,0.07692307692307693,0,132,3,17,Comentarios
1,Central image,0.05,0,132,3,17,Comentarios
1,Center location score,0.05,0,132,3,17,Comentarios
1,Central image,0.08333333333333333,0,132,3,18,Real
1,Inferior image,0.08333333333333333,0,132,3,18,Real
0,Center Number of comments,0.1111111111111111,0,132,3,18,Real
1,Inferior location score,0.08333333333333333,0,132,3,18,Real
2,Superior image,0.05,0,132,1,19,Comentarios
1,Central image,0.0625,0,132,1,19,Comentarios
2,Inferior image,0.05,0,132,1,19,Comentarios
0,Center Number of comments,0.0625,0,132,1,19,Comentarios
1,Center location score,0.05,0,132,1,19,Comentarios
3,Superior image,0.08333333333333333,0,133,1,0,Precio
1,Central image,0.14285714285714285,0,133,1,0,Precio
1,Inferior image,0.1111111111111111,1,133,1,0,Precio
1,Center price,0.08333333333333333,0,133,1,0,Precio
3,Superior image,0.017857142857142856,0,133,1,1,Precio
1,Central image,0.02040816326530612,0,133,1,1,Precio
2,Inferior image,0.017857142857142856,0,133,1,1,Precio
0,Center review score,0.023255813953488375,0,133,1,1,Precio
1,Superior Number of comments,0.02040816326530612,1,133,1,1,Precio
0,Inferior location score,0.02040816326530612,0,133,1,1,Precio
1,Center location score,0.017857142857142856,0,133,1,1,Precio
1,Superior price,0.017857142857142856,0,133,1,1,Precio
4,Superior image,0.011111111111111112,0,133,2,2,Real
4,Central image,0.0136986301369863,0,133,2,2,Real
1,Inferior image,0.012345679012345678,1,133,2,2,Real
1,Superior review score,0.011111111111111112,0,133,2,2,Real
0,Superior Number of comments,0.012345679012345678,0,133,2,2,Real
1,Center location score,0.011111111111111112,0,133,2,2,Real
0,Inferior location score,0.012345679012345678,0,133,2,2,Real
1,Central star rating,0.011111111111111112,0,133,2,2,Real
1,Center Number of comments,0.011111111111111112,0,133,2,2,Real
1,Center price,0.011111111111111112,0,133,2,2,Real
1,Superior image,0.027777777777777776,0,133,3,3,Precio
2,Central image,0.023809523809523808,0,133,3,3,Precio
2,Inferior image,0.027777777777777776,0,133,3,3,Precio
0,Superior Number of comments,0.027777777777777776,0,133,3,3,Precio
1,Center price,0.023809523809523808,0,133,3,3,Precio
1,Superior review score,0.023809523809523808,0,133,3,3,Precio
1,Center location score,0.023809523809523808,0,133,3,3,Precio
3,Superior image,0.023809523809523808,0,133,1,4,Comentarios
2,Central image,0.023809523809523808,0,133,1,4,Comentarios
1,Inferior image,0.023809523809523808,0,133,1,4,Comentarios
1,Superior review score,0.023809523809523808,0,133,1,4,Comentarios
0,Inferior review score,0.037037037037037035,0,133,1,4,Comentarios
1,Superior Number of comments,0.03225806451612903,2,133,1,4,Comentarios
1,Superior location score,0.027777777777777776,2,133,1,4,Comentarios
1,Superior image,0.02040816326530612,0,133,3,5,Comentarios
4,Central image,0.017857142857142856,0,133,3,5,Comentarios
1,Inferior image,0.02040816326530612,0,133,3,5,Comentarios
0,Inferior star rating,0.02040816326530612,0,133,3,5,Comentarios
0,Inferior review score,0.02040816326530612,0,133,3,5,Comentarios
1,Central star rating,0.017857142857142856,0,133,3,5,Comentarios
1,Superior review score,0.017857142857142856,0,133,3,5,Comentarios
1,Superior price,0.017857142857142856,0,133,3,5,Comentarios
2,Superior image,0.013888888888888888,0,133,1,6,Comentarios
1,Central image,0.013888888888888888,0,133,1,6,Comentarios
2,Inferior image,0.013888888888888888,0,133,1,6,Comentarios
0,Inferior star rating,0.017543859649122806,0,133,1,6,Comentarios
1,Superior review score,0.015625,1,133,1,6,Comentarios
0,Center review score,0.015625,0,133,1,6,Comentarios
0,Superior location score,0.015625,0,133,1,6,Comentarios
2,Inferior review score,0.013888888888888888,0,133,1,6,Comentarios
1,Superior price,0.013888888888888888,0,133,1,6,Comentarios
3,Superior image,0.023809523809523808,0,133,1,7,Comentarios
1,Central image,0.027777777777777776,0,133,1,7,Comentarios
0,Superior review score,0.037037037037037035,0,133,1,7,Comentarios
1,Inferior review score,0.03225806451612903,2,133,1,7,Comentarios
1,Superior Number of comments,0.027777777777777776,2,133,1,7,Comentarios
1,Inferior image,0.023809523809523808,0,133,1,7,Comentarios
1,Center price,0.023809523809523808,0,133,1,7,Comentarios
2,Superior image,0.03333333333333333,0,133,3,8,Comentarios
2,Central image,0.03333333333333333,0,133,3,8,Comentarios
1,Inferior image,0.03333333333333333,0,133,3,8,Comentarios
0,Superior review score,0.04,0,133,3,8,Comentarios
0,Center price,0.04,0,133,3,8,Comentarios
1,Superior price,0.03333333333333333,0,133,3,8,Comentarios
1,Superior image,0.015625,0,133,2,9,Comentarios
2,Central image,0.013888888888888888,0,133,2,9,Comentarios
1,Inferior image,0.013888888888888888,0,133,2,9,Comentarios
2,Superior review score,0.013888888888888888,0,133,2,9,Comentarios
0,Center review score,0.015625,0,133,2,9,Comentarios
1,Center Number of comments,0.015625,0,133,2,9,Comentarios
0,Center location score,0.015625,0,133,2,9,Comentarios
1,Inferior Number of comments,0.013888888888888888,0,133,2,9,Comentarios
1,Inferior location score,0.013888888888888888,0,133,2,9,Comentarios
3,Superior image,0.015625,1,133,2,10,Real
3,Central image,0.013888888888888888,0,133,2,10,Real
0,Inferior image,0.015625,0,133,2,10,Real
0,Center review score,0.017857142857142856,0,133,2,10,Real
1,Inferior location score,0.013888888888888888,0,133,2,10,Real
0,Superior price,0.017543859649122806,0,133,2,10,Real
1,Central star rating,0.013888888888888888,0,133,2,10,Real
1,Superior review score,0.013888888888888888,0,133,2,10,Real
1,Center location score,0.013888888888888888,0,133,2,10,Real
3,Superior image,0.017857142857142856,0,133,1,11,Real
1,Central image,0.02040816326530612,0,133,1,11,Real
0,Center review score,0.02040816326530612,0,133,1,11,Real
0,Inferior review score,0.023255813953488375,0,133,1,11,Real
1,Superior Number of comments,0.02040816326530612,1,133,1,11,Real
1,Inferior image,0.017857142857142856,0,133,1,11,Real
1,Superior review score,0.017857142857142856,0,133,1,11,Real
1,Center Number of comments,0.017857142857142856,0,133,1,11,Real
1,Superior image,0.047619047619047616,0,133,3,12,Real
1,Central image,0.04,1,133,3,12,Real
0,Center review score,0.047619047619047616,0,133,3,12,Real
1,Superior review score,0.04,1,133,3,12,Real
1,Inferior image,0.03333333333333333,0,133,3,12,Real
1,Center Number of comments,0.03333333333333333,0,133,3,12,Real
2,Superior image,0.023809523809523808,0,133,1,13,Real
3,Central image,0.027777777777777776,0,133,1,13,Real
2,Inferior image,0.023809523809523808,0,133,1,13,Real
0,Superior review score,0.041666666666666664,0,133,1,13,Real
1,Inferior review score,0.037037037037037035,3,133,1,13,Real
1,Superior Number of comments,0.03225806451612903,4,133,1,13,Real
2,Superior price,0.027777777777777776,3,133,1,13,Real
1,Superior image,0.027777777777777776,1,133,2,14,Precio
2,Central image,0.023809523809523808,0,133,2,14,Precio
0,Inferior image,0.027777777777777776,0,133,2,14,Precio
0,Center Number of comments,0.027777777777777776,0,133,2,14,Precio
0,Superior price,0.03225806451612903,0,133,2,14,Precio
1,Center review score,0.023809523809523808,0,133,2,14,Precio
1,Center location score,0.023809523809523808,0,133,2,14,Precio
3,Superior image,0.00909090909090909,0,133,1,15,Comentarios
1,Central image,0.01,0,133,1,15,Comentarios
1,Superior review score,0.012048192771084338,0,133,1,15,Comentarios
1,Center review score,0.010989010989010988,2,133,1,15,Comentarios
1,Inferior review score,0.01,2,133,1,15,Comentarios
0,Center Number of comments,0.01,0,133,1,15,Comentarios
1,Superior price,0.00909090909090909,0,133,1,15,Comentarios
0,Center price,0.01,0,133,1,15,Comentarios
1,Inferior image,0.00909090909090909,0,133,1,15,Comentarios
1,Superior Number of comments,0.00909090909090909,0,133,1,15,Comentarios
1,Superior location score,0.00909090909090909,0,133,1,15,Comentarios
1,Superior image,0.0625,0,133,2,16,Precio
3,Central image,0.05,0,133,2,16,Precio
0,Inferior image,0.07692307692307693,0,133,2,16,Precio
1,Superior review score,0.0625,1,133,2,16,Precio
1,Superior Number of comments,0.05,0,133,2,16,Precio
1,Superior image,0.07692307692307693,0,133,3,17,Real
2,Central image,0.0625,1,133,3,17,Real
3,Inferior image,0.05,0,133,3,17,Real
0,Inferior review score,0.0625,0,133,3,17,Real
1,Superior Number of comments,0.05,0,133,3,17,Real
3,Superior image,0.04,1,133,3,18,Comentarios
4,Central image,0.03333333333333333,0,133,3,18,Comentarios
1,Inferior image,0.03333333333333333,0,133,3,18,Comentarios
0,Superior star rating,0.04,0,133,3,18,Comentarios
0,Superior price,0.047619047619047616,0,133,3,18,Comentarios
1,Superior review score,0.03333333333333333,0,133,3,18,Comentarios
0,Superior image,0.027777777777777776,0,133,1,19,Precio
2,Central image,0.023809523809523808,0,133,1,19,Precio
1,Inferior image,0.027777777777777776,0,133,1,19,Precio
0,Inferior review score,0.03225806451612903,0,133,1,19,Precio
1,Center location score,0.027777777777777776,1,133,1,19,Precio
1,Superior review score,0.023809523809523808,0,133,1,19,Precio
1,Superior price,0.023809523809523808,0,133,1,19,Precio
1,Superior image,0.008264462809917356,0,134,1,0,Precio
2,Central image,0.007575757575757575,0,134,1,0,Precio
0,Inferior image,0.009009009009009009,0,134,1,0,Precio
1,Superior Dist from center,0.008264462809917356,1,134,1,0,Precio
1,Inferior Dist from center,0.007575757575757575,0,134,1,0,Precio
0,Superior review score,0.009009009009009009,0,134,1,0,Precio
1,Superior Number of comments,0.008264462809917356,1,134,1,0,Precio
0,Center location score,0.008264462809917356,0,134,1,0,Precio
2,Superior price,0.007575757575757575,0,134,1,0,Precio
1,Center price,0.007575757575757575,0,134,1,0,Precio
1,Central Dist from center,0.007575757575757575,0,134,1,0,Precio
1,Inferior Number of comments,0.007575757575757575,0,134,1,0,Precio
1,Superior image,0.013888888888888888,0,134,2,1,Comentarios
3,Central image,0.013888888888888888,0,134,2,1,Comentarios
0,Inferior image,0.015625,0,134,2,1,Comentarios
1,Superior review score,0.013888888888888888,0,134,2,1,Comentarios
0,Superior Number of comments,0.017543859649122806,0,134,2,1,Comentarios
1,Center Number of comments,0.015625,1,134,2,1,Comentarios
1,Center price,0.013888888888888888,0,134,2,1,Comentarios
1,Superior star rating,0.013888888888888888,0,134,2,1,Comentarios
1,Superior price,0.013888888888888888,0,134,2,1,Comentarios
1,Superior image,0.012048192771084338,0,134,2,2,Precio
3,Central image,0.010989010989010988,2,134,2,2,Precio
1,Inferior image,0.01,2,134,2,2,Precio
0,Central Dist from center,0.01,0,134,2,2,Precio
0,Superior Number of comments,0.01,0,134,2,2,Precio
0,Superior location score,0.010989010989010988,0,134,2,2,Precio
1,Center location score,0.01,1,134,2,2,Precio
1,Superior Dist from center,0.00909090909090909,0,134,2,2,Precio
1,Inferior review score,0.00909090909090909,0,134,2,2,Precio
1,Center Number of comments,0.00909090909090909,0,134,2,2,Precio
1,Center price,0.00909090909090909,0,134,2,2,Precio
2,Superior image,0.02040816326530612,1,134,1,3,Comentarios
2,Central image,0.017857142857142856,0,134,1,3,Comentarios
0,Superior Dist from center,0.023255813953488375,0,134,1,3,Comentarios
1,Central Dist from center,0.02040816326530612,1,134,1,3,Comentarios
0,Inferior review score,0.02040816326530612,0,134,1,3,Comentarios
0,Inferior location score,0.023255813953488375,0,134,1,3,Comentarios
1,Superior review score,0.017857142857142856,0,134,1,3,Comentarios
1,Center Number of comments,0.017857142857142856,0,134,1,3,Comentarios
3,Superior image,0.006410256410256411,0,134,2,4,Precio
4,Central image,0.006410256410256411,0,134,2,4,Precio
0,Inferior image,0.007518796992481203,0,134,2,4,Precio
1,Superior Dist from center,0.006944444444444444,1,134,2,4,Precio
1,Inferior Dist from center,0.006410256410256411,0,134,2,4,Precio
0,Center review score,0.007518796992481203,0,134,2,4,Precio
1,Superior Number of comments,0.006944444444444444,1,134,2,4,Precio
1,Superior location score,0.006410256410256411,0,134,2,4,Precio
1,Center location score,0.006410256410256411,0,134,2,4,Precio
1,Inferior location score,0.006410256410256411,0,134,2,4,Precio
1,Superior price,0.006410256410256411,0,134,2,4,Precio
1,Central Dist from center,0.006410256410256411,0,134,2,4,Precio
1,Inferior Number of comments,0.006410256410256411,0,134,2,4,Precio
1,Superior image,0.0047619047619047615,0,134,2,5,Real
2,Central image,0.0047619047619047615,0,134,2,5,Real
0,Inferior image,0.00510204081632653,0,134,2,5,Real
0,Superior Dist from center,0.00510204081632653,0,134,2,5,Real
1,Inferior Dist from center,0.0047619047619047615,0,134,2,5,Real
1,Center review score,0.005847953216374269,0,134,2,5,Real
1,Inferior review score,0.00546448087431694,2,134,2,5,Real
1,Center Number of comments,0.00510204081632653,2,134,2,5,Real
1,Center location score,0.0047619047619047615,0,134,2,5,Real
1,Inferior location score,0.0047619047619047615,0,134,2,5,Real
2,Superior price,0.00510204081632653,0,134,2,5,Real
3,Center price,0.0047619047619047615,0,134,2,5,Real
1,Inferior star rating,0.0047619047619047615,0,134,2,5,Real
1,Central Dist from center,0.0047619047619047615,0,134,2,5,Real
1,Superior location score,0.0047619047619047615,0,134,2,5,Real
0,Superior image,0.015625,0,134,2,6,Precio
0,Inferior image,0.015625,0,134,2,6,Precio
0,Superior Dist from center,0.015625,0,134,2,6,Precio
0,Superior Number of comments,0.017543859649122806,0,134,2,6,Precio
1,Center Number of comments,0.015625,1,134,2,6,Precio
1,Central image,0.013888888888888888,0,134,2,6,Precio
1,Central star rating,0.013888888888888888,0,134,2,6,Precio
1,Central Dist from center,0.013888888888888888,0,134,2,6,Precio
